HOMO-3/LUMO,HOMO-3/LUMO+1,HOMO-3/LUMO+2,HOMO-3/LUMO+3,HOMO-2/LUMO,HOMO-2/LUMO+1,HOMO-2/LUMO+2,HOMO-2/LUMO+3,HOMO-1/LUMO,HOMO-1/LUMO+1,HOMO-1/LUMO+2,HOMO-1/LUMO+3,HOMO/LUMO,HOMO/LUMO+1,HOMO/LUMO+2,HOMO/LUMO+3,mulliken_dipole_tot,mulliken_quadrupoles
0.4036,0.4347999999999999,0.48091,0.5344599999999999,0.34665,0.37785,0.42396,0.47751,0.33178,0.3629799999999999,0.40909,0.46264,0.31707,0.3482699999999999,0.39438,0.44793,1.8353,8.30822992219161
0.38402,0.40274,0.42344,0.45928,0.36216,0.38088,0.40158,0.43742,0.35112,0.36984,0.39054,0.42638,0.31349,0.33221,0.35291,0.38875,0.6084,9.79448232254603
0.39542,0.42803,0.47538,0.52614,0.34591,0.37852,0.42587,0.47663,0.3336699999999999,0.36628,0.41363,0.4643899999999999,0.31293,0.34554,0.39289,0.44365,1.4091,7.623172160808998
0.39592,0.4368999999999999,0.4744299999999999,0.5247499999999999,0.34439,0.38537,0.4229,0.47322,0.33117,0.37215,0.40968,0.4599999999999999,0.29879,0.3397699999999999,0.3772999999999999,0.42762,1.278,11.45124207120491
0.39187,0.40802,0.43007,0.47079,0.36866,0.38481,0.40686,0.44758,0.35472,0.37087,0.39292,0.4336399999999999,0.3183,0.33445,0.3565,0.39722,1.4732,9.650988358712285
0.39477,0.43176,0.47799,0.52561,0.34315,0.38014,0.42637,0.47399,0.33563,0.37262,0.41885,0.46647,0.3116,0.3485899999999999,0.3948199999999999,0.4424399999999999,2.4314,6.242364945542141
0.46293,0.48232,0.56047,0.57403,0.40408,0.42347,0.50162,0.51518,0.37234,0.39173,0.46988,0.48344,0.3624199999999999,0.38181,0.45996,0.4735199999999999,2.1451,4.397299348463782
0.47411,0.4861999999999999,0.55031,0.56423,0.47089,0.4829799999999999,0.54709,0.56101,0.3893399999999999,0.4014299999999999,0.4655399999999999,0.47946,0.3590899999999999,0.3711799999999999,0.4352899999999999,0.44921,1.3308,5.914670216785829
0.4669299999999999,0.48395,0.5435099999999999,0.54525,0.4666099999999999,0.48363,0.54319,0.54493,0.37848,0.3955,0.45506,0.4568,0.3565299999999999,0.37355,0.43311,0.4348499999999999,0.8844,7.441898612137451
0.46483,0.46742,0.53017,0.55091,0.45945,0.46204,0.52479,0.5455300000000001,0.39078,0.39337,0.4561199999999999,0.47686,0.37303,0.37562,0.43837,0.45911,0.0838,5.027091284231867
0.46988,0.48292,0.54213,0.54829,0.461,0.47404,0.53325,0.5394100000000001,0.38735,0.40039,0.4596,0.46576,0.35405,0.36709,0.4263,0.43246,0.8461,7.391645010415476
0.45443,0.4605399999999999,0.51249,0.53266,0.44969,0.4558,0.50775,0.5279200000000001,0.37621,0.38232,0.43427,0.45444,0.36868,0.3747899999999999,0.42674,0.44691,0.0722,4.8232819366070645
0.46894,0.48202,0.54593,0.5573,0.46238,0.47546,0.53937,0.55074,0.38809,0.4011699999999999,0.4650799999999999,0.47645,0.35813,0.37121,0.4351199999999999,0.44649,1.3755,7.004999857244823
0.38614,0.39229,0.39289,0.40098,0.38554,0.39169,0.39229,0.40038,0.3831299999999999,0.38928,0.38988,0.39797,0.37024,0.37639,0.37699,0.38508,0.0,8.58904411988513
0.46549,0.4811,0.54325,0.55237,0.4603399999999999,0.47595,0.5381,0.54722,0.3922899999999999,0.4079,0.4700499999999999,0.47917,0.35175,0.36736,0.42951,0.43863,1.2205,6.56673947810733
0.46961,0.48483,0.54483,0.5605100000000001,0.46607,0.48129,0.5412899999999999,0.55697,0.38206,0.39728,0.45728,0.47296,0.35509,0.37031,0.4303099999999999,0.44599,1.4899,6.119660278152701
0.47108,0.4871,0.55192,0.56498,0.46415,0.48017,0.54499,0.55805,0.38276,0.39878,0.4636,0.47666,0.35886,0.37488,0.4397,0.45276,1.0198,7.663317498316249
0.46937,0.48148,0.5630200000000001,0.58353,0.4079399999999999,0.42005,0.50159,0.5221,0.37593,0.38804,0.46958,0.49009,0.37554,0.38765,0.46919,0.4897,2.4366,2.4061585026759977
0.4638,0.4779799999999999,0.5632199999999999,0.5820799999999999,0.40917,0.42335,0.50859,0.52745,0.37568,0.38986,0.4750999999999999,0.49396,0.37507,0.38925,0.4744899999999999,0.49335,1.7502,4.38907959523786
0.45142,0.46119,0.5466,0.56175,0.41108,0.42085,0.5062599999999999,0.5214099999999999,0.3766,0.38637,0.47178,0.48693,0.37558,0.38535,0.47076,0.48591,1.822,4.348470843104888
0.44285,0.46864,0.54443,0.55921,0.43029,0.45608,0.53187,0.54665,0.36916,0.3949499999999999,0.47074,0.4855199999999999,0.3492,0.37499,0.45078,0.46556,5.1055,11.063986037590611
0.44757,0.47209,0.51334,0.52858,0.40365,0.42817,0.46942,0.48466,0.34516,0.36968,0.41093,0.42617,0.32803,0.35255,0.3938,0.4090399999999999,0.9457,8.223432729300661
0.45853,0.46075,0.52382,0.5545800000000001,0.43911,0.44133,0.5044,0.5351600000000001,0.3930099999999999,0.3952299999999999,0.4583,0.48906,0.36463,0.36685,0.42992,0.46068,2.138,4.917756140083944
0.4741499999999999,0.4762599999999999,0.55258,0.56195,0.4729399999999999,0.47505,0.55137,0.56074,0.39119,0.3933,0.46962,0.47899,0.3725799999999999,0.3746899999999999,0.45101,0.46038,0.1435,5.068640134526551
0.4638,0.4648799999999999,0.53442,0.5455099999999999,0.46219,0.4632699999999999,0.53281,0.5438999999999999,0.39225,0.3933299999999999,0.46287,0.4739599999999999,0.38181,0.38289,0.45243,0.46352,0.4302,4.017446727296663
0.44074,0.44078,0.47611,0.5328200000000001,0.41745,0.4174899999999999,0.45282,0.50953,0.39281,0.39285,0.42818,0.48489,0.36243,0.36247,0.3978,0.45451,2.1819,5.200743828851151
0.4712,0.48469,0.54756,0.56276,0.45729,0.47078,0.53365,0.54885,0.37783,0.39132,0.45419,0.46939,0.35758,0.37107,0.43394,0.44914,1.2938,6.867036724332653
0.42269,0.45272,0.49867,0.5402899999999999,0.38226,0.41229,0.45824,0.49986,0.34081,0.37084,0.41679,0.45841,0.30846,0.33849,0.38444,0.42606,0.3654,7.819136266877563
0.45932,0.46388,0.52338,0.54386,0.45714,0.4617,0.5212,0.5416799999999999,0.38287,0.38743,0.44693,0.46741,0.37734,0.3819,0.4414,0.46188,0.355,4.704202448166249
0.46296,0.46678,0.52822,0.5505599999999999,0.45719,0.46101,0.52245,0.54479,0.37634,0.38016,0.4416,0.46394,0.37234,0.37616,0.4376,0.45994,0.1458,4.738851904558037
0.42697,0.45096,0.51825,0.52485,0.38816,0.41215,0.47944,0.48604,0.37911,0.4031,0.47039,0.47699,0.05059,0.07458,0.14187,0.14847,4.4397,6.490375398490702
0.38524,0.39229,0.4001,0.40591,0.37727,0.38432,0.39213,0.39794,0.3751,0.38215,0.38996,0.39577,0.36605,0.3731,0.38091,0.38672,2.722,7.684607457335302
0.44559,0.46204,0.53668,0.5547300000000001,0.4007,0.4171499999999999,0.4917899999999999,0.50984,0.37194,0.38839,0.46303,0.48108,0.36527,0.38172,0.45636,0.47441,2.0923,4.162983373335361
0.45899,0.5187,0.53647,0.53774,0.45825,0.51796,0.53573,0.537,0.38377,0.44348,0.46125,0.46252,0.36315,0.42286,0.4406299999999999,0.4418999999999999,0.7079,2.809852308099721
0.39036,0.40003,0.40892,0.44089,0.36834,0.37801,0.3869,0.41887,0.34043,0.3501,0.35899,0.39096,0.33449,0.34416,0.35305,0.38502,2.4732,6.715678376257557
0.46463,0.48039,0.54282,0.5458000000000001,0.45681,0.47257,0.535,0.53798,0.3921099999999999,0.4078699999999999,0.4702999999999999,0.47328,0.3514899999999999,0.3672499999999999,0.4296799999999999,0.43266,1.1942,6.5877766613630735
0.46546,0.52515,0.54337,0.5446,0.46053,0.52022,0.53844,0.53967,0.38378,0.44347,0.46169,0.46292,0.36318,0.42287,0.44109,0.44232,0.6861,3.306703107326088
0.44823,0.48365,0.52474,0.54843,0.41883,0.45425,0.49534,0.51903,0.35934,0.39476,0.43585,0.45954,0.33583,0.3712499999999999,0.41234,0.43603,1.0018,3.9536101375831176
0.42289,0.4499,0.49735,0.53676,0.3886199999999999,0.41563,0.46308,0.50249,0.33464,0.36165,0.4091,0.44851,0.31017,0.33718,0.38463,0.42404,0.1636,9.164980528802738
0.47817,0.5378000000000001,0.55636,0.56213,0.46577,0.5254,0.54396,0.54973,0.38378,0.4434099999999999,0.46197,0.46774,0.36337,0.423,0.44156,0.44733,0.6664,4.194415778150755
0.46947,0.48979,0.54386,0.55338,0.45685,0.47717,0.5312399999999999,0.54076,0.36194,0.38226,0.43633,0.4458499999999999,0.36043,0.38075,0.43482,0.4443399999999999,1.4674,12.228014899947306
0.38843,0.3896599999999999,0.38987,0.4017799999999999,0.38768,0.38891,0.38912,0.40103,0.37464,0.37587,0.37608,0.38799,0.36322,0.36445,0.36466,0.37657,0.0,9.732822160778102
0.40599,0.4414,0.5138,0.52018,0.38071,0.41612,0.4885199999999999,0.4949,0.36009,0.3955,0.4679,0.47428,0.35905,0.39446,0.4668599999999999,0.47324,2.0931,10.045546310347351
0.41807,0.44138,0.4727599999999999,0.47935,0.41596,0.43927,0.47065,0.47724,0.4117,0.43501,0.4663899999999999,0.47298,0.37723,0.40054,0.4319199999999999,0.43851,2.8003,10.68387450912199
0.40606,0.44146,0.51848,0.5202100000000001,0.38082,0.41622,0.49324,0.4949699999999999,0.36009,0.39549,0.47251,0.47424,0.35908,0.39448,0.4715,0.47323,2.0704,10.377074004104754
0.49366,0.50535,0.51416,0.5178,0.4856399999999999,0.49733,0.50614,0.50978,0.48092,0.49261,0.50142,0.50506,0.45587,0.46756,0.4763699999999999,0.4800099999999999,1.2746,1.113451307122738
0.43741,0.50124,0.51244,0.51995,0.42544,0.48927,0.50047,0.50798,0.42362,0.4874499999999999,0.49865,0.5061599999999999,0.37766,0.4414899999999999,0.45269,0.4601999999999999,2.7705,8.039550545480346
0.48241,0.51662,0.54,0.5475099999999999,0.47728,0.51149,0.53487,0.54238,0.4630599999999999,0.49727,0.52065,0.52816,0.43461,0.46882,0.4921999999999999,0.49971,1.9509,4.533601089641655
0.3925599999999999,0.4275899999999999,0.49497,0.5056,0.37831,0.41334,0.48072,0.49135,0.35962,0.39465,0.46203,0.47266,0.35856,0.39359,0.46097,0.4716,1.9732,9.338030641057744
0.46802,0.51671,0.52237,0.5364800000000001,0.46055,0.50924,0.5149,0.52901,0.45601,0.5047,0.51036,0.52447,0.43079,0.47948,0.48514,0.4992499999999999,1.9073,4.718748632141081
0.41771,0.42047,0.43502,0.48165,0.38061,0.38337,0.39792,0.44455,0.3674699999999999,0.37023,0.38478,0.4314099999999999,0.36028,0.36304,0.37759,0.42422,2.035,32.09404685316785
0.41664,0.44513,0.47888,0.48126,0.40885,0.4373399999999999,0.47109,0.4734699999999999,0.4043,0.43279,0.4665399999999999,0.46892,0.37887,0.4073599999999999,0.44111,0.4434899999999999,3.1855,6.349014172294782
0.4817099999999999,0.52189,0.5272,0.53282,0.4706599999999999,0.51084,0.51615,0.52177,0.45271,0.49289,0.4982,0.50382,0.44605,0.48623,0.49154,0.49716,1.8569,4.20723470227179
0.42338,0.45112,0.4868,0.48778,0.41333,0.44107,0.47675,0.47773,0.40745,0.43519,0.47087,0.47185,0.36992,0.39766,0.43334,0.43432,3.6295,15.49722927601361
0.47553,0.51856,0.53217,0.54586,0.46879,0.5118199999999999,0.52543,0.53912,0.46334,0.50637,0.51998,0.53367,0.4394,0.48243,0.49604,0.50973,1.6906,6.23973208506049
0.44454,0.50779,0.51796,0.5277799999999999,0.42531,0.48856,0.49873,0.5085500000000001,0.42223,0.4854799999999999,0.49565,0.50547,0.38818,0.45143,0.4616,0.47142,2.6437,1.4321131659195092
0.35444,0.3907899999999999,0.39758,0.40148,0.34862,0.38497,0.39176,0.39566,0.3339,0.3702499999999999,0.37704,0.38094,0.32051,0.35686,0.36365,0.36755,2.9983,13.70489840142324
0.37631,0.39503,0.40346,0.46212,0.37106,0.38978,0.3982099999999999,0.45687,0.34181,0.36053,0.3689599999999999,0.42762,0.04373,0.06245,0.07088,0.12954,2.73,6.505471870151567
0.3718,0.39416,0.41639,0.4379699999999999,0.3616,0.38396,0.40619,0.42777,0.3483699999999999,0.37073,0.39296,0.4145399999999999,0.31137,0.33373,0.35596,0.37754,1.9535,9.319009998921558
0.3568,0.38011,0.38299,0.40227,0.35619,0.3795,0.38238,0.40166,0.34746,0.37077,0.37365,0.39293,0.30851,0.33182,0.3347,0.35398,1.837,9.67637788913462
0.34505,0.38831,0.39331,0.3979,0.34224,0.3855,0.3905,0.39509,0.33494,0.3782,0.3832,0.38779,0.32721,0.37047,0.37547,0.38006,3.2148,8.266268272927029
0.37778,0.39035,0.39371,0.43603,0.37158,0.38415,0.38751,0.42983,0.36375,0.37632,0.37968,0.422,0.04303,0.0556,0.05896,0.10128,2.3559,5.976436444348198
0.34663,0.38972,0.39503,0.39926,0.3436599999999999,0.38675,0.3920599999999999,0.39629,0.3367799999999999,0.37987,0.3851799999999999,0.38941,0.3268999999999999,0.36999,0.3752999999999999,0.37953,3.1858,7.399599600879316
0.34776,0.38521,0.39808,0.40174,0.34049,0.37794,0.39081,0.39447,0.33823,0.37568,0.38855,0.39221,0.3266,0.36405,0.37692,0.38058,2.3483,6.443982688782872
0.34695,0.39068,0.39554,0.40066,0.3423699999999999,0.3861,0.39096,0.39608,0.3367,0.38043,0.38529,0.39041,0.3196699999999999,0.3633999999999999,0.36826,0.37338,3.3033,8.694056871986366
0.34626,0.37417,0.3956199999999999,0.4001099999999999,0.3438,0.37171,0.3931599999999999,0.3976499999999999,0.31615,0.34406,0.36551,0.37,0.29851,0.32642,0.3478699999999999,0.35236,2.423,5.150599686120701
0.34903,0.3939,0.39433,0.40232,0.34706,0.39193,0.39236,0.40035,0.33403,0.3788999999999999,0.37933,0.38732,0.32291,0.36778,0.36821,0.3762,4.4136,2.146984323805525
0.37396,0.39456,0.39725,0.43884,0.36934,0.38994,0.39263,0.43422,0.35788,0.37848,0.38117,0.42276,0.03823,0.05883,0.06152,0.10311,0.7384,12.20233057575478
0.34696,0.38954,0.39813,0.4356899999999999,0.34517,0.38775,0.39634,0.4339,0.33672,0.3793,0.38789,0.42545,0.3068,0.34938,0.35797,0.39553,2.948,6.904071379507409
0.53881,0.54617,0.5599000000000001,0.56214,0.53366,0.5410200000000001,0.5547500000000001,0.55699,0.53223,0.53959,0.55332,0.5555599999999999,0.51954,0.5269,0.5406299999999999,0.54287,0.0,1.0938564134900584
0.47073,0.4724199999999999,0.54842,0.5528299999999999,0.46859,0.47028,0.54628,0.55069,0.39088,0.39257,0.46857,0.47298,0.37285,0.37454,0.45054,0.45495,0.1591,5.477839170086444
0.3850599999999999,0.4094399999999999,0.4118799999999999,0.44399,0.36665,0.39103,0.39347,0.42558,0.36575,0.39013,0.39257,0.42468,0.33133,0.3557099999999999,0.3581499999999999,0.39026,0.5194,8.793038894489209
0.38497,0.40951,0.41185,0.44359,0.36645,0.39099,0.39333,0.42507,0.3654099999999999,0.3899499999999999,0.3922899999999999,0.4240299999999999,0.33146,0.356,0.35834,0.39008,0.4838,8.603094875682821
0.46384,0.4797099999999999,0.5393,0.5476,0.4577,0.47357,0.53316,0.54146,0.39218,0.4080499999999999,0.4676399999999999,0.47594,0.35145,0.36732,0.42691,0.43521,1.2242,6.319356230397736
0.4633199999999999,0.47911,0.53277,0.54245,0.4564899999999999,0.47228,0.52594,0.53562,0.39209,0.40788,0.46154,0.47122,0.35143,0.36722,0.42088,0.43056,1.2409,6.382383103512355
0.37929,0.4029399999999999,0.40559,0.43686,0.36612,0.3897699999999999,0.39242,0.42369,0.36585,0.3894999999999999,0.39215,0.42342,0.32757,0.35122,0.35387,0.38514,0.1729,10.140774410270648
0.36995,0.39264,0.40007,0.42882,0.3664,0.38909,0.39652,0.42527,0.36063,0.38332,0.39075,0.4195,0.32261,0.3453,0.35273,0.38148,2.4259,6.979721862653268
0.38436,0.40883,0.41118,0.44312,0.36655,0.39102,0.39337,0.4253099999999999,0.36532,0.38979,0.39214,0.42408,0.33115,0.35562,0.35797,0.38991,0.5559,7.398198754201368
0.45998,0.4779,0.53347,0.54464,0.45862,0.47654,0.53211,0.54328,0.3917,0.40962,0.46519,0.47636,0.3511,0.36902,0.42459,0.43576,1.221,6.263320713487375
0.38644,0.39203,0.39592,0.41453,0.3843499999999999,0.38994,0.39383,0.41244,0.3803499999999999,0.38594,0.38983,0.4084399999999999,0.3412,0.34679,0.35068,0.36929,1.0072,6.174093491355634
0.4099,0.4443,0.51696,0.53001,0.38291,0.4173099999999999,0.48997,0.50302,0.35969,0.39409,0.46675,0.4798,0.34988,0.38428,0.45694,0.46999,2.1145,8.201232639873918
0.45893,0.4600499999999999,0.49258,0.54086,0.42284,0.42396,0.4564899999999999,0.5047699999999999,0.39094,0.3920599999999999,0.42459,0.47287,0.36972,0.3708399999999999,0.40337,0.45165,1.5089,9.401449680058214
0.41201,0.46724,0.51363,0.54155,0.34835,0.40358,0.44997,0.47789,0.3399,0.39513,0.4415199999999999,0.4694399999999999,0.30966,0.36489,0.41128,0.4392,1.8945,8.708441333174
0.41561,0.45675,0.52285,0.53005,0.3486499999999999,0.3897899999999999,0.4558899999999999,0.46309,0.34358,0.38472,0.45082,0.45802,0.3091299999999999,0.3502699999999999,0.4163699999999999,0.42357,3.7823,9.18955897418369
0.43867,0.4389099999999999,0.47394,0.52251,0.41751,0.41775,0.45278,0.50135,0.39268,0.39292,0.42795,0.47652,0.36193,0.36217,0.3972,0.44577,2.274,5.021324869660065
0.45876,0.4625599999999999,0.52669,0.54758,0.45156,0.45536,0.51949,0.54038,0.39044,0.39424,0.45837,0.47926,0.37956,0.38336,0.44749,0.46838,0.2328,2.617722233800472
0.4134199999999999,0.4151999999999999,0.4673799999999999,0.47346,0.41113,0.41291,0.46509,0.47117,0.39088,0.39266,0.44484,0.45092,0.38149,0.38327,0.43545,0.44153,0.6374,3.943580337713434
0.43927,0.44226,0.47577,0.52463,0.4164899999999999,0.4194799999999999,0.45299,0.50185,0.39163,0.3946199999999999,0.42813,0.47699,0.36145,0.36444,0.39795,0.44681,2.2156,4.844173243530142
0.40685,0.4104,0.43873,0.49016,0.40395,0.4075,0.43583,0.4872599999999999,0.38961,0.39316,0.42149,0.47292,0.37898,0.38253,0.41086,0.46229,2.0311,5.939089278107657
0.41877,0.43393,0.4591599999999999,0.50174,0.41343,0.42859,0.45382,0.4964,0.38373,0.39889,0.42412,0.4667,0.34042,0.35558,0.38081,0.42339,3.1052,4.88340003003372
0.40509,0.45219,0.50247,0.50858,0.3438799999999999,0.39098,0.44126,0.44737,0.3423899999999999,0.38949,0.43977,0.44588,0.32304,0.37014,0.42042,0.42653,2.8657,3.484173556718054
0.3780799999999999,0.4042199999999999,0.40839,0.42889,0.3638699999999999,0.3900099999999999,0.39418,0.41468,0.36239,0.38853,0.3927,0.4132,0.32959,0.35573,0.3599,0.3804,1.7554,3.915127129481238
0.44386,0.44597,0.48536,0.5215000000000001,0.41495,0.41706,0.4564499999999999,0.49259,0.38666,0.38877,0.42816,0.4643,0.36875,0.37086,0.41025,0.44639,1.8778,2.182820096419614
0.43683,0.47211,0.49614,0.51729,0.42002,0.4553,0.47933,0.50048,0.38221,0.41749,0.44152,0.46267,0.3455499999999999,0.38083,0.40486,0.42601,2.1381,1.8952467016196075
0.43215,0.47359,0.5305500000000001,0.55538,0.35232,0.39376,0.45072,0.47555,0.34569,0.38713,0.44409,0.46892,0.34054,0.38198,0.43894,0.46377,3.3156,2.6390529677645094
0.4100899999999999,0.4462,0.5196999999999999,0.53155,0.38305,0.41916,0.49266,0.50451,0.35799,0.3941,0.4676,0.47945,0.3488,0.38491,0.45841,0.47026,1.596,10.466939660346444
0.38517,0.41386,0.41527,0.4406799999999999,0.36341,0.3921,0.3935099999999999,0.4189199999999999,0.36101,0.3897,0.3911099999999999,0.41652,0.33273,0.36142,0.36283,0.38824,1.5083,9.188527065857729
0.35453,0.4057,0.41148,0.42685,0.34123,0.3923999999999999,0.39818,0.41355,0.31223,0.3634,0.36918,0.38455,0.29533,0.3465,0.35228,0.36765,0.9092,15.547676391023838
0.36039,0.4081,0.41859,0.43043,0.3474199999999999,0.39513,0.40562,0.4174599999999999,0.33174,0.37945,0.38994,0.40178,0.2995799999999999,0.34729,0.35778,0.3696199999999999,1.2816,14.26321627310381
0.39028,0.42827,0.44484,0.4669,0.36598,0.40397,0.42054,0.4426,0.32747,0.36546,0.38203,0.40409,0.3168,0.35479,0.37136,0.39342,0.8138,10.375401080118944
0.35245,0.3887,0.3931199999999999,0.40976,0.34867,0.38492,0.3893399999999999,0.40598,0.32357,0.35982,0.36424,0.38088,0.30835,0.3446,0.34902,0.36566,2.828,16.574354317840964
0.45803,0.47593,0.51615,0.52956,0.4528299999999999,0.47073,0.51095,0.5243599999999999,0.3897199999999999,0.40762,0.44784,0.46125,0.35012,0.36802,0.40824,0.42165,5.2644,5.9690908029056935
0.43764,0.44046,0.47681,0.50434,0.4129299999999999,0.41575,0.4521,0.47963,0.3923799999999999,0.3952,0.43155,0.45908,0.36399,0.36681,0.40316,0.43069,2.3591,7.418889656815231
0.37887,0.39412,0.41069,0.41468,0.37383,0.38908,0.40565,0.40964,0.35716,0.37241,0.38898,0.39297,0.34634,0.36159,0.37816,0.38215,3.0458,9.131753557778485
0.46043,0.47373,0.49103,0.53952,0.4006099999999999,0.41391,0.43121,0.4796999999999999,0.39204,0.40534,0.42264,0.47113,0.35107,0.3643699999999999,0.38167,0.43016,1.2653,6.456529838853067
0.45158,0.4688,0.53123,0.53593,0.40651,0.42373,0.48616,0.4908599999999999,0.39099,0.40821,0.47064,0.47534,0.34972,0.36694,0.42937,0.4340699999999999,1.4039,1.64241388612412
0.3644799999999999,0.3863799999999999,0.38871,0.39912,0.35898,0.38088,0.38321,0.39362,0.3467,0.3686,0.37093,0.38134,0.33906,0.3609599999999999,0.36329,0.3737,3.0757,4.395032333593615
0.44428,0.44793,0.51486,0.5205,0.44113,0.44478,0.51171,0.51735,0.39005,0.3937,0.46063,0.4662699999999999,0.37125,0.3749,0.44183,0.44747,0.1173,4.464290764873334
0.41307,0.42573,0.50066,0.51042,0.4107699999999999,0.42343,0.49836,0.50812,0.3789099999999999,0.39157,0.4665,0.47626,0.36331,0.3759699999999999,0.4508999999999999,0.4606599999999999,2.1712,4.429605852292805
